objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,type,specobjid,class,subClass,redshift,plate,mjd,fiberid,sourceType,nvote,p_el,p_cw,p_acw,p_edge,p_dk,p_mg
1.23765E+18,156.4666089,1.190625173,18.80455,16.67068,15.6299,15.18561,14.84355,756,301,6,271,2.559736,2.44189,2.437125,2.432051,2.388733,2.076946,2.058032,2.008363,1.968362,1.92843,5.151372,4.029615,4.081093,4.118155,3.484121,16.17753,11.89532,11.9268,12.09212,9.988855,3,5.33574E+18,GALAXY,,0.0961656,4739,55644,366,BRIGHTGAL,28,0.82099998,0.035999998,0,0,0.035999998,0.107000001
1.23765E+18,155.7883964,1.720713171,22.30731,21.43199,19.65108,18.834,18.17605,1458,301,2,207,1.950538,2.081517,2.388278,2.322443,2.682696,2.074183,2.098119,2.130654,2.147554,2.107309,4.227589,1.761727,1.721157,2.004517,2.242349,6.226959,2.617628,5.381945,5.450949,5.815223,3,5.33577E+18,GALAXY,,0.4498612,4739,55644,483,LRG,64,0.483999997,0.016000001,0.016000001,0.061999999,0.421999991,0
1.23765E+18,142.2167574,2.20609062,19.89427,17.65134,16.535,15.97142,15.60578,1907,301,4,131,2.292999,2.456519,2.463776,2.449298,2.382523,2.10293,2.107117,2.132874,2.140028,2.123134,2.44953,2.849607,2.766402,2.73646,2.369925,4.460502,7.55156,7.822208,7.846455,6.350244,3,5.33914E+18,GALAXY,BROADLINE,0.09088797,4742,55660,434,LRG,65,0.261999995,0.092,0,0.030999999,0.061999999,0.55400002
1.23765E+18,125.1463356,1.46899821,20.05213,17.99693,16.8135,16.31917,15.93654,2126,301,1,39,2.06349,2.368175,2.356731,2.370628,2.317306,2.083132,2.076425,2.100019,2.07953,2.044313,2.842469,2.756256,2.643101,2.757811,2.384882,5.909358,8.32484,8.42318,8.886755,7.426263,3,5.39327E+18,GALAXY,,0.1526641,4790,55888,756,LRG,51,0.961000025,0,0,0.02,0.02,0
1.23765E+18,125.204437,1.597363399,20.43139,18.20049,16.94646,16.4398,16.10439,2126,301,1,40,0.9165915,2.34571,2.374702,2.378219,2.340025,2.074019,2.07374,2.116002,2.096132,2.056424,2.609816,2.372244,2.4528,2.366095,2.298834,10.14122,7.06512,7.969386,7.599872,6.795753,3,5.39328E+18,GALAXY,AGN BROADLINE,0.1707578,4790,55888,787,LRG,31,0.902999997,0,0,0.064999998,0.032000002,0
1.23765E+18,125.390448,1.161900477,19.56568,17.71959,16.73958,16.28301,15.91824,756,301,6,64,2.201407,2.294317,2.291261,2.271799,2.256763,2.077037,2.059995,2.03188,2.009641,1.969056,1.840104,1.759296,1.757734,1.798033,1.722829,5.992071,5.276147,5.536626,5.632076,5.264484,3,5.39328E+18,GALAXY,BROADLINE,0.08782348,4790,55888,803,LRG,35,0.828999996,0.028999999,0,0,0.143000007,0
1.23766E+18,30.51203254,-0.945392607,19.61806,18.69975,18.17836,17.83712,17.67722,2700,301,1,69,2.04504,2.226208,2.258113,2.270081,2.227829,2.076959,2.093884,2.081975,2.096019,2.075726,1.654755,1.760377,1.683865,1.659016,1.523959,2.974424,3.669597,3.662694,3.686679,2.665863,3,4.54941E+17,GALAXY,STARBURST,0.1689744,404,51812,283,QSO,22,0.455000013,0,0.181999996,0.090999998,0.226999998,0.045000002
1.23766E+18,30.60683218,-1.037778675,20.25133,19.45922,18.95899,18.52483,18.56354,2700,301,1,70,2.234635,2.200862,2.279135,2.242119,2.111397,2.078085,2.125943,2.098353,2.066952,2.060073,0.9702328,1.142128,1.099203,1.167225,0.949092,1.851403,3.120148,3.403311,3.474657,2.870616,3,4.54941E+17,GALAXY,STARBURST,0.1913617,404,51877,283,QSO,65,0.508000016,0.015,0.030999999,0.185000002,0.246000007,0.015
1.23766E+18,30.51203254,-0.945392607,19.61806,18.69975,18.17836,17.83712,17.67722,2700,301,1,69,2.04504,2.226208,2.258113,2.270081,2.227829,2.076959,2.093884,2.081975,2.096019,2.075726,1.654755,1.760377,1.683865,1.659016,1.523959,2.974424,3.669597,3.662694,3.686679,2.665863,3,4.54942E+17,GALAXY,STARBURST,0.1689781,404,51877,285,QSO,22,0.455000013,0,0.181999996,0.090999998,0.226999998,0.045000002
1.23766E+18,30.60683218,-1.037778675,20.25133,19.45922,18.95899,18.52483,18.56354,2700,301,1,70,2.234635,2.200862,2.279135,2.242119,2.111397,2.078085,2.125943,2.098353,2.066952,2.060073,0.9702328,1.142128,1.099203,1.167225,0.949092,1.851403,3.120148,3.403311,3.474657,2.870616,3,4.54942E+17,GALAXY,STARBURST,0.1913556,404,51812,286,QSO,65,0.508000016,0.015,0.030999999,0.185000002,0.246000007,0.015
1.23766E+18,35.55746479,-1.036620168,20.37178,19.33979,18.72976,18.39413,18.21866,2820,301,1,103,2.148579,2.058902,2.062998,2.111727,2.166629,2.105962,2.125433,2.067199,2.116282,2.081728,1.501617,1.274766,1.195567,1.270076,1.297489,3.445065,2.445409,2.672465,2.84159,3.478307,3,4.57182E+17,GALAXY,,0.2023195,406,52238,242,QSO,51,0.470999986,0.02,0.059,0.078000002,0.352999985,0.02
1.23766E+18,35.55746479,-1.036620168,20.37178,19.33979,18.72976,18.39413,18.21866,2820,301,1,103,2.148579,2.058902,2.062998,2.111727,2.166629,2.105962,2.125433,2.067199,2.116282,2.081728,1.501617,1.274766,1.195567,1.270076,1.297489,3.445065,2.445409,2.672465,2.84159,3.478307,3,4.57182E+17,GALAXY,STARBURST,0.2022924,406,51876,244,QSO,51,0.470999986,0.02,0.059,0.078000002,0.352999985,0.02
1.23766E+18,35.55746479,-1.036620168,20.37178,19.33979,18.72976,18.39413,18.21866,2820,301,1,103,2.148579,2.058902,2.062998,2.111727,2.166629,2.105962,2.125433,2.067199,2.116282,2.081728,1.501617,1.274766,1.195567,1.270076,1.297489,3.445065,2.445409,2.672465,2.84159,3.478307,3,4.57186E+17,GALAXY,STARFORMING,0.2023387,406,51869,257,QSO,51,0.470999986,0.02,0.059,0.078000002,0.352999985,0.02
1.23766E+18,35.55746479,-1.036620168,20.37178,19.33979,18.72976,18.39413,18.21866,2820,301,1,103,2.148579,2.058902,2.062998,2.111727,2.166629,2.105962,2.125433,2.067199,2.116282,2.081728,1.501617,1.274766,1.195567,1.270076,1.297489,3.445065,2.445409,2.672465,2.84159,3.478307,3,4.57186E+17,GALAXY,STARFORMING,0.2023078,406,51900,257,QSO,51,0.470999986,0.02,0.059,0.078000002,0.352999985,0.02
1.23766E+18,35.55746479,-1.036620168,20.37178,19.33979,18.72976,18.39413,18.21866,2820,301,1,103,2.148579,2.058902,2.062998,2.111727,2.166629,2.105962,2.125433,2.067199,2.116282,2.081728,1.501617,1.274766,1.195567,1.270076,1.297489,3.445065,2.445409,2.672465,2.84159,3.478307,3,4.57187E+17,GALAXY,STARBURST,0.20233,406,51817,259,QSO,51,0.470999986,0.02,0.059,0.078000002,0.352999985,0.02
1.23766E+18,38.00265445,-0.991592739,19.59255,18.46996,18.07711,17.78242,17.67705,2700,301,1,119,2.061365,2.198895,2.223483,2.226282,2.164394,2.061287,2.132694,2.133003,2.119028,2.057291,1.976053,1.824352,1.820047,1.706651,1.633562,4.794386,4.339148,4.315482,3.981928,4.066501,3,4.58256E+17,GALAXY,STARFORMING,0.05455817,407,51820,53,QSO,55,0.254999995,0.035999998,0,0.635999978,0.072999999,0
1.23766E+18,40.52606048,-0.893381622,17.75628,16.22665,15.51737,15.09217,14.75516,2820,301,1,137,1.866874,2.054802,2.20908,2.245742,2.238005,2.09706,2.114968,2.099715,2.094984,2.083637,10.03122,8.438739,7.434086,7.341719,6.126938,20.35343,20.61042,18.32001,18.62904,15.31116,3,4.5938E+17,GALAXY,STARFORMING,0.03056282,408,51821,45,GALAXY,59,0.152999997,0.034000002,0,0.321999997,0.492000014,0
1.23766E+18,40.5852595,-0.994422454,20.17484,19.01464,18.27732,17.8735,17.61808,2820,301,1,137,2.376892,2.257746,2.324428,2.36354,2.323542,2.085812,2.115811,2.095499,2.090132,2.077201,1.986643,1.729287,1.589955,1.547655,1.586737,4.843075,3.564677,3.380037,3.342962,3.413665,3,4.59382E+17,GALAXY,STARFORMING,0.2387314,408,51821,55,QSO,28,0.606999993,0.035999998,0,0.107000001,0.25,0
1.23766E+18,40.18682092,-0.987398381,19.53361,18.58412,18.25417,17.94544,17.86405,2820,301,1,134,2.07371,2.095421,2.142698,2.141923,2.184326,2.098567,2.10187,2.099004,2.097024,2.09364,1.150103,1.22147,1.110007,1.091425,1.093516,2.795371,2.593256,2.27876,2.378234,2.356846,3,4.59391E+17,GALAXY,STARBURST,0.08783444,408,51821,87,QSO,66,0.529999971,0,0.015,0.226999998,0.226999998,0
1.23766E+18,40.24018388,-0.861338635,21.43169,20.43785,20.13805,19.84991,20.38422,2820,301,1,135,1.741776,1.715806,1.733416,1.67583,1.808506,2.095745,2.114578,2.100149,2.104233,2.099518,0.7622211,1.055261,1.048755,1.060702,0.7827649,1.172898,1.676499,1.580384,1.554582,1.274889,3,4.59393E+17,GALAXY,STARBURST,0.03733465,408,51821,93,GALAXY,53,0.018999999,0,0.093999997,0.075000003,0.81099999,0
1.23766E+18,40.24018388,-0.861338635,21.43169,20.43785,20.13805,19.84991,20.38422,2820,301,1,135,1.741776,1.715806,1.733416,1.67583,1.808506,2.095745,2.114578,2.100149,2.104233,2.099518,0.7622211,1.055261,1.048755,1.060702,0.7827649,1.172898,1.676499,1.580384,1.554582,1.274889,3,4.59393E+17,GALAXY,STARBURST,0.03733465,408,51821,93,GALAXY,33,0.090999998,0,0.303000003,0.333000004,0.211999997,0.061000001
1.23766E+18,39.81966705,-1.047282649,22.51566,21.22075,19.34652,18.68321,18.34035,4136,301,1,84,0.5540109,2.379416,2.103332,2.256616,2.197569,2.078338,2.09697,2.1653,2.103082,2.103368,3.00671,1.38712,1.488727,1.625085,1.255077,5.743252,3.297467,3.890678,4.227372,2.737238,3,4.59404E+17,GALAXY,,0.3875633,408,51821,133,GALAXY,30,0.467000008,0,0,0.067000002,0.232999995,0.232999995
1.23766E+18,39.64201553,-0.955628153,22.99595,20.69236,18.85373,18.17895,17.74033,2820,301,1,131,0.61182,2.570315,2.370831,2.362556,2.291453,2.100856,2.119079,2.08342,2.099549,2.10535,2.684782,1.489849,2.069126,1.887119,1.328508,3.081699,2.975987,6.086802,6.258497,3.548626,3,4.59425E+17,GALAXY,,0.3738541,408,51821,212,GALAXY,57,0.648999989,0,0.035,0,0.210999995,0.104999997
1.23766E+18,39.35809484,-0.842102083,22.91416,23.33795,21.26895,19.84008,19.16566,2820,301,1,129,1.056828,9.13093,2.237206,2.154752,2.188254,2.102419,2.166184,2.092445,2.087216,2.096352,4.248388,-9999,1.593012,1.543947,1.300159,5.115042,-9999,4.109196,4.551215,6.064673,3,4.59436E+17,GALAXY,,0.6844587,408,51821,251,SERENDIPITY_FIRST,29,0.344999999,0,0,0.068999998,0.551999986,0.034000002
1.23766E+18,258.043827,26.31628348,20.54589,18.14522,17.01099,16.5464,16.17388,3226,301,3,207,2.296493,2.322833,2.34647,2.372205,2.332577,2.091119,2.087184,2.119497,2.128154,2.10335,4.908926,2.436474,2.298127,2.220177,2.21781,9.886638,7.920199,7.044218,6.612125,7.834733,3,5.64529E+18,GALAXY,,0.1320915,5014,55717,103,LRG,43,0.535000026,0,0,0.093000002,0.046999998,0.326000005
1.23766E+18,257.7542727,26.05464267,18.91831,17.02056,16.14572,15.71551,15.3947,3705,301,5,389,2.367924,2.369958,2.361335,2.363834,2.38135,2.101194,2.129103,2.11108,2.136885,2.130451,1.987421,1.692636,1.613626,1.556131,1.504301,5.186553,5.139716,5.053737,4.878847,4.629821,3,5.64531E+18,GALAXY,,0.04810949,5014,55717,186,LRG,53,0.81099999,0,0.018999999,0.093999997,0.075000003,0
1.23767E+18,257.8275137,26.60013789,21.18769,19.15231,17.71787,17.1834,16.85963,4832,301,1,49,1.999808,2.366454,2.362259,2.372399,2.305691,2.073675,2.115659,2.106764,2.119194,2.122052,1.802767,2.060399,2.040613,1.974455,2.026255,3.268602,5.429132,6.080677,5.698878,5.428597,3,5.64532E+18,GALAXY,,0.251786,5014,55717,198,LRG,30,0.866999984,0,0,0.033,0.100000001,0
1.23766E+18,256.7418054,27.30887571,19.97543,18.02619,16.96744,16.49298,16.1012,3705,301,5,379,2.204881,2.291975,2.31154,2.324701,2.305669,2.118352,2.12048,2.129705,2.139162,2.226349,1.006558,1.479182,1.479241,1.464815,1.47735,2.728106,4.562569,4.624094,4.698056,4.773016,3,5.64544E+18,GALAXY,,0.1067447,5014,55717,632,LRG,30,0.76700002,0,0,0.067000002,0.166999996,0
1.23766E+18,257.1006093,26.88531692,20.41784,18.41785,17.28118,16.7551,16.33729,3705,301,5,383,2.215465,2.370028,2.370951,2.368568,2.366839,2.112352,2.134542,2.123004,2.158301,2.212297,2.769989,1.993849,2.023474,1.98232,1.787668,8.775002,5.703029,6.150177,6.561356,5.768057,3,5.64546E+18,GALAXY,,0.1426636,5014,55717,734,LRG,26,0.577000022,0.077,0.037999999,0.268999994,0.037999999,0
1.23766E+18,257.1854582,26.77321458,20.36613,18.35595,17.15268,16.63963,16.29469,3705,301,5,384,2.468569,2.350242,2.363355,2.375522,2.346422,2.095291,2.123684,2.12471,2.156103,2.168531,3.123631,1.864674,1.729817,1.608904,1.582663,6.687774,5.162361,4.860046,4.533916,4.403793,3,5.64547E+18,GALAXY,,0.1545882,5014,55717,738,LRG,26,0.577000022,0,0.037999999,0.037999999,0.115000002,0.231000006
1.23766E+18,257.4021895,27.97081117,18.79474,16.88377,16.00447,15.55345,15.24561,2328,301,1,146,2.230966,2.27024,2.30749,2.324141,2.303818,2.058932,2.093068,2.097767,2.078714,2.047037,2.930877,3.675306,3.622488,3.647292,3.30254,7.118286,9.96584,10.1121,10.47473,10.15025,3,5.64547E+18,GALAXY,STARFORMING,0.04482813,5014,55717,748,LRG,33,0.455000013,0.029999999,0,0.029999999,0.061000001,0.423999995
1.23767E+18,257.4966098,26.8472948,19.78076,17.79846,16.76046,16.30064,15.9451,4832,301,1,47,2.25632,2.350186,2.367707,2.364096,2.358572,2.074655,2.098389,2.1207,2.122797,2.119172,2.263007,2.487502,2.302469,2.194191,2.17261,6.514394,7.738735,7.400406,7.032654,6.940557,3,5.64548E+18,GALAXY,,0.1177896,5014,55717,809,LRG,69,0.768000007,0.086999997,0,0.057999998,0.071999997,0.014
1.23767E+18,257.5235337,26.83361774,19.75991,17.60204,16.56751,16.09571,15.76365,4832,301,1,47,2.13281,2.349514,2.354738,2.358344,2.349397,2.074198,2.097348,2.121745,2.121331,2.11555,2.194356,2.079401,1.955063,1.883315,1.873562,6.610335,6.045725,5.960834,5.805822,5.755565,3,5.64549E+18,GALAXY,AGN BROADLINE,0.1048313,5014,55717,816,LRG,30,0.967000008,0.033,0,0,0,0
1.23766E+18,257.8898349,27.94022926,19.59188,17.64833,16.62235,16.18859,15.829,2328,301,2,148,2.260187,2.378005,2.386675,2.39299,2.369129,2.065696,2.087168,2.096381,2.108032,2.091407,4.290544,3.105518,3.08439,3.005611,2.605282,13.40024,9.509615,9.781797,9.746088,7.803444,3,5.6455E+18,GALAXY,,0.1045693,5014,55717,876,LRG,33,0.879000008,0,0,0.061000001,0.061000001,0
1.23766E+18,258.2008833,27.5767638,19.90974,17.87419,16.83828,16.37097,15.9987,2328,301,2,151,2.455389,2.492628,2.521028,2.496915,2.493008,2.059878,2.079828,2.103959,2.111865,2.085227,2.921913,2.494192,2.35692,2.259844,2.262015,6.254395,5.677607,5.647957,5.540573,5.679059,3,5.64551E+18,GALAXY,,0.108482,5014,55717,902,LRG,28,0.42899999,0.107000001,0.071000002,0.356999993,0.035999998,0
1.23766E+18,258.2041955,27.54751292,19.37181,17.40383,16.3778,15.95369,15.60532,2328,301,2,151,2.46998,2.381984,2.398671,2.423762,2.381798,2.062127,2.076989,2.111616,2.10005,2.086723,2.945939,2.60415,2.770781,2.75624,2.332519,8.243247,8.408343,9.246116,9.202899,7.753155,3,5.64551E+18,GALAXY,,0.1064684,5014,55717,916,LRG,59,0.712000012,0.017000001,0,0.017000001,0.034000002,0.219999999
1.23766E+18,258.5783976,26.96057836,19.76576,17.6547,16.59714,16.14919,15.8089,2328,301,2,156,2.340657,2.381107,2.426346,2.447906,2.391526,2.076344,2.067929,2.112005,2.12762,2.09503,3.433707,2.246212,2.21329,2.196232,1.99606,9.112075,6.945913,6.736412,6.690666,6.136772,3,5.64553E+18,GALAXY,,0.1235874,5014,55717,973,LRG,23,0.957000017,0,0,0.043000001,0,0
1.23766E+18,259.7278787,24.11444117,20.67088,18.29932,16.92966,16.41865,16.02999,3226,301,3,225,2.107084,2.36052,2.373677,2.362664,2.346526,2.081821,2.091366,2.124002,2.123373,2.102464,6.775741,2.727814,2.675806,2.664587,2.544726,12.75007,8.930219,9.132431,9.326892,9.146783,3,5.6464E+18,GALAXY,,0.1951438,5015,55707,30,LRG,61,0.917999983,0,0,0.048999999,0.033,0
1.23766E+18,259.8140567,24.47690345,19.86039,17.72732,16.71636,16.25724,15.87791,2328,301,1,174,2.2365,2.364584,2.399711,2.383508,2.403612,2.058521,2.086621,2.080213,2.071227,2.049607,1.478579,2.11234,2.017899,1.98676,1.997619,3.275622,6.265497,5.97909,6.071473,5.900855,3,5.6464E+18,GALAXY,,0.09330397,5015,55707,38,LRG,25,0.800000012,0.079999998,0.039999999,0.079999998,0,0
1.23766E+18,259.6547564,24.15262921,21.43439,19.26831,17.89963,17.32714,16.99534,3226,301,3,225,1.66175,2.323275,2.375209,2.338144,2.315768,2.07636,2.08885,2.126674,2.135506,2.100743,0.3340337,2.922945,2.155267,2.509263,1.959132,0.4338261,6.614765,6.692751,7.122009,5.346176,3,5.64641E+18,GALAXY,,0.2274764,5015,55707,68,LRG,58,0.602999985,0,0,0.017000001,0.275999993,0.103
1.23766E+18,259.4980168,24.24048921,20.3298,18.31925,17.1675,16.67096,16.32467,3226,301,3,224,2.344856,2.306833,2.336749,2.346162,2.329595,2.084546,2.092497,2.118928,2.112193,2.119679,4.559069,1.76479,1.65549,1.645104,1.497139,6.961163,5.156909,4.988189,5.022195,4.33031,3,5.64641E+18,GALAXY,,0.1314295,5015,55707,78,LRG,29,0.551999986,0,0,0,0.137999997,0.310000002
1.23766E+18,258.2861823,26.04021762,19.90978,18.37994,17.24782,16.78759,16.4214,3226,301,3,210,2.268745,2.184149,2.217982,2.27169,2.255448,2.097661,2.088921,2.124416,2.126405,2.104999,1.929666,2.034577,1.93958,1.966193,1.92162,3.927619,5.165947,4.948428,5.092725,5.039828,3,5.64658E+18,GALAXY,,0.1639681,5015,55707,684,LRG,25,0.400000006,0.039999999,0,0.159999996,0.319999993,0.079999998
1.23765E+18,125.3826993,1.210232009,19.43773,17.48479,16.49036,16.01926,15.65595,756,301,6,64,2.292075,2.524005,2.444304,2.416644,2.393525,2.076172,2.04908,2.01906,1.99245,1.951941,3.215475,2.786955,2.515801,2.444568,2.237275,8.358003,8.386101,8.139476,7.90324,7.585267,3,5.39328E+18,GALAXY,AGN,0.08150503,4790,55888,805,LRG,59,0.034000002,0,0.034000002,0.931999981,0,0
1.23765E+18,125.3756489,1.621059448,20.65236,18.72089,17.50785,16.98978,16.67105,2126,301,1,41,1.827131,2.342589,2.403634,2.354431,2.331823,2.074587,2.081684,2.118805,2.111458,2.057305,2.201426,2.214893,2.079566,1.969888,1.861453,8.097123,6.520783,6.258144,6.124701,4.883429,3,5.39329E+18,GALAXY,,0.2064734,4790,55888,832,LRG,30,0.899999976,0.067000002,0,0,0.033,0
1.23765E+18,125.4073076,1.213979659,19.42792,17.48396,16.53628,16.10807,15.79028,756,301,6,64,2.277701,2.297761,2.285807,2.268854,2.268073,2.075706,2.053216,2.024222,1.990021,1.949202,3.040767,1.902399,1.877641,1.891397,1.806038,7.869472,5.689194,5.820777,5.809447,5.35804,3,5.39329E+18,GALAXY,,0.08754323,4790,55888,840,LRG,25,0.400000006,0.119999997,0.039999999,0.439999998,0,0
1.23765E+18,125.8077671,1.559240365,20.7161,18.4154,16.99399,16.4528,16.12211,2126,301,1,44,2.170726,2.516622,2.54187,2.545398,2.50399,2.074398,2.081955,2.107083,2.100839,2.037323,0.7455685,3.307659,3.75871,3.775181,3.405298,1.127406,7.300151,9.5276,9.875632,7.964456,3,5.39331E+18,GALAXY,,0.2131367,4790,55888,910,LRG,33,0.93900001,0,0.029999999,0,0.029999999,0
1.23765E+18,125.8832123,1.157485807,21.12603,18.61587,17.22578,16.53327,16.14891,756,301,6,67,2.050795,2.002765,2.019523,1.98394,1.90242,2.083162,2.057916,2.044963,2.002769,1.970681,0.8958339,0.8407285,0.8396253,0.8536814,0.8776278,2.255873,1.64993,1.682874,1.727729,1.772057,3,5.39331E+18,STAR,K5 (G_19-24),-4.54E-05,4790,55888,918,LRG,33,0.787999988,0,0,0.061000001,0.151999995,0
1.23765E+18,125.9746421,1.082259758,19.40268,17.61954,16.61822,16.16709,15.79382,756,301,6,68,2.113976,2.350891,2.374443,2.377628,2.354916,2.080299,2.072537,2.053838,2.026359,1.992354,2.126562,2.228739,2.148245,2.083505,2.047889,6.86779,6.673753,6.156137,6.306683,6.318065,3,5.39331E+18,GALAXY,,0.09920511,4790,55888,923,LRG,21,0.713999987,0,0.048,0.189999998,0.048,0
1.23765E+18,126.5829297,1.270997822,19.46138,17.63993,16.61793,16.182,15.84183,1907,301,3,26,2.344846,2.279387,2.277945,2.279105,2.279147,2.107828,2.108733,2.122227,2.124825,2.087974,2.765923,1.912464,1.82119,1.857487,1.69994,6.382842,5.460675,5.564556,5.620466,5.315396,3,5.39433E+18,GALAXY,,0.1217937,4791,55889,518,LRG,41,0.853999972,0,0.024,0.048999999,0.048999999,0.024
1.23765E+18,126.8275126,1.256406554,19.69819,17.73216,16.56913,16.16758,15.81897,756,301,6,73,2.379597,2.248298,2.400383,2.256554,2.2011,2.067287,2.066092,2.009165,1.986972,1.939131,11.41824,3.464822,4.606714,4.830779,3.438774,26.3434,7.276189,11.00473,11.33537,7.679834,3,5.39434E+18,GALAXY,,0.1555948,4791,55889,573,LRG,60,0.400000006,0,0,0,0.317000002,0.282999992
1.23765E+18,127.009683,1.242417427,20.50278,18.37167,17.21213,16.74003,16.38864,1907,301,3,29,2.393871,2.304049,2.301687,2.311942,2.282029,2.096779,2.105176,2.125474,2.109486,2.091738,2.122582,1.90478,1.870485,1.837252,1.782833,5.924566,5.667337,5.695169,5.581567,4.801383,3,5.39436E+18,GALAXY,,0.1554405,4791,55889,622,LRG,24,0.833000004,0,0,0,0.125,0.041999999
1.23765E+18,127.7704561,1.163529466,20.48889,18.68439,17.40907,16.9109,16.55533,1907,301,3,34,2.430783,2.327551,2.316963,2.350447,2.334812,2.088261,2.101716,2.112681,2.116671,2.104697,3.634137,2.217545,2.126146,2.098871,1.896374,7.036721,5.965919,6.179397,6.185808,5.4201,3,5.39442E+18,GALAXY,,0.1924055,4791,55889,864,LRG,29,0.861999989,0,0,0.034000002,0.103,0
1.23765E+18,127.9440101,1.303181388,19.83956,17.85326,16.78169,16.33521,15.97338,1907,301,3,35,2.30218,2.241388,2.277148,2.27692,2.29538,2.096631,2.103159,2.145149,2.113157,2.103528,1.953657,1.754851,1.728565,1.625979,1.727208,6.272639,5.502066,5.297626,5.251276,5.518674,3,5.39444E+18,GALAXY,,0.1236259,4791,55889,906,LRG,50,0.779999971,0,0,0.079999998,0.140000001,0
1.23765E+18,125.9720561,1.519645853,21.38964,18.86886,17.43569,16.92426,16.58148,1907,301,4,22,0.7527241,2.4004,2.422506,2.416244,2.326505,2.112849,2.112273,2.127695,2.132618,2.112744,0.7150192,2.683816,2.698444,2.547263,2.317939,1.078674,7.780613,8.130554,7.645557,6.558691,3,5.39537E+18,GALAXY,,0.2127221,4792,55925,211,LRG,59,0.524999976,0,0,0.034000002,0.101999998,0.338999987
1.23765E+18,125.8100218,1.565424399,21.04628,18.83594,17.45828,16.93777,16.56875,2126,301,1,44,2.007675,2.286276,2.344801,2.334459,2.319504,2.074398,2.081955,2.107083,2.100839,2.037323,2.448591,2.05167,2.066673,1.974437,1.958838,8.494894,5.433093,6.106956,5.906106,5.464552,3,5.39538E+18,GALAXY,,0.2104404,4792,55925,254,LRG,24,0.833000004,0.041999999,0,0.041999999,0.082999997,0
1.23765E+18,125.5520144,1.253226301,19.26764,17.28041,16.27496,15.82287,15.49052,756,301,6,65,2.358222,2.388447,2.358185,2.350965,2.315572,2.064529,2.056637,2.013345,1.979055,1.925124,3.609309,2.49064,2.503417,2.54858,2.444597,9.106453,6.942699,7.297072,7.641124,7.355979,3,5.39539E+18,GALAXY,,0.08959427,4792,55925,292,LRG,35,0.913999975,0.028999999,0,0.028999999,0.028999999,0
1.23765E+18,125.4987466,1.634790991,20.36611,18.45776,17.19464,16.68111,16.30394,2126,301,1,42,2.146489,2.256381,2.350247,2.347793,2.298891,2.077051,2.07907,2.11615,2.101424,2.058192,1.746955,2.082984,1.955604,1.967571,1.876401,3.259462,5.872066,5.918755,5.973086,5.578289,3,5.39539E+18,GALAXY,,0.1713128,4792,55925,300,LRG,34,0.882000029,0,0,0.059,0.059,0
1.23765E+18,125.4437563,1.129849067,18.73228,17.161,16.31377,15.86545,15.5578,756,301,6,64,2.333892,2.401982,2.363534,2.35024,2.326185,2.077548,2.064047,2.038459,2.01923,1.973525,7.868498,5.847107,4.851665,3.956648,3.108385,13.66236,12.02714,12.58886,11.37213,9.509855,3,5.3954E+18,GALAXY,AGN,0.0822111,4792,55925,321,LRG,35,0,0,0.742999971,0.057,0,0.200000003
